LeadID,Date,MarketingChannel,Impressions,Clicks,LeadsGenerated,Conversions,Revenue
4172,2023-07-03,LinkedIn,8165,1546,25,20,15240
4173,2023-03-18,LinkedIn,2683,2465,686,460,54740
4174,2023-04-04,LinkedIn,7064,6953,2083,92,90252
4175,2023-03-19,Email,2939,2517,529,173,67124
4176,2023-03-07,LinkedIn,1994,1697,883,687,568149
4177,2023-01-03,LinkedIn,2917,988,709,265,169070
4178,2023-11-26,Email,1999,1715,309,107,23433
4179,2023-12-12,Google Ads,9245,3928,1857,1776,236208
4180,2023-11-07,Email,3122,1360,631,215,151360
4181,2023-12-29,Email,9399,9110,7116,5595,4397670
4182,2023-08-11,Email,8094,6910,1514,1043,404684
4183,2023-08-11,Email,8883,2404,1277,416,386464
4184,2023-04-05,Facebook,8205,1839,1014,744,644304
4185,2023-08-02,Facebook,3141,2353,1017,398,269844
4186,2023-01-12,Email,6966,2369,949,203,28420
4187,2023-09-23,Google Ads,8626,4244,1935,1053,513864
4188,2023-01-09,Email,1924,295,49,7,1820
4189,2023-07-19,Google Ads,8725,2105,1613,33,12342
4190,2023-08-25,Facebook,5783,1558,122,114,30780
4191,2023-06-19,Google Ads,8993,2704,2642,2320,1876880
4192,2023-10-01,Google Ads,2078,1088,716,201,138087
4193,2023-01-10,LinkedIn,2344,159,21,8,7096
4194,2023-10-20,Email,7330,1461,1302,311,230451
4195,2023-11-11,Organic,7915,7174,82,34,32334
4196,2023-10-11,Facebook,4661,4334,3396,1490,350150
4197,2023-01-22,Google Ads,9989,6142,5359,2104,1018336
4198,2023-10-21,Organic,2233,855,577,355,66030
4199,2023-01-02,Facebook,1792,1567,531,149,40677
4200,2023-02-13,LinkedIn,4762,951,300,97,86718
4201,2023-03-06,Facebook,9814,1326,1139,1022,950460
4202,2023-05-01,LinkedIn,2645,1454,905,207,143451
4203,2023-05-12,Email,4234,1822,1022,347,267537
4204,2023-06-19,Google Ads,5289,3002,2736,1724,436172
4205,2023-03-10,Organic,2850,1949,1261,619,440109
4206,2023-03-25,Organic,7142,2366,1564,1088,230656
4207,2023-06-13,Google Ads,2725,2136,664,89,54023
4208,2023-10-15,Organic,2840,608,588,295,281135
4209,2023-08-07,LinkedIn,9456,3749,2434,1590,691650
4210,2023-12-29,Google Ads,5795,4691,2066,1669,1440347
4211,2023-05-11,Google Ads,8266,4958,1994,1773,1478682
4212,2023-08-22,Facebook,2828,2496,203,189,24570
4213,2023-05-23,LinkedIn,4406,2861,2373,154,28028
4214,2023-02-21,Organic,8666,5394,3429,2745,2525400
4215,2023-07-06,Organic,5290,2204,2139,380,192660
4216,2023-10-04,Facebook,9043,3397,2232,886,175428
4217,2023-05-21,Email,8078,2992,783,42,25746
4218,2023-02-12,Google Ads,9728,7109,3439,2057,886567
4219,2023-04-11,Email,5303,1163,859,569,60314
4220,2023-09-07,Facebook,8257,5806,5665,4381,2510313
4221,2023-01-25,Facebook,6304,5641,5178,2164,1571064
4222,2023-03-26,Facebook,3530,2347,1338,54,49302
4223,2023-08-16,Organic,3572,3263,2529,901,275706
4224,2023-07-11,LinkedIn,2678,382,23,10,2730
4225,2023-03-14,Organic,9362,2383,1711,839,456416
4226,2023-05-06,Facebook,4029,632,7,5,4615
4227,2023-05-17,Facebook,5032,2213,814,52,18772
4228,2023-12-06,LinkedIn,3978,2739,599,19,5776
4229,2023-07-17,Google Ads,6823,5316,4958,4048,4015616
4230,2023-09-08,Google Ads,2213,1435,931,27,22194
4231,2023-01-06,Google Ads,2130,375,219,117,20709
4232,2023-09-06,Google Ads,6096,3543,2787,700,303800
4233,2023-06-13,Organic,7465,2253,468,115,28175
4234,2023-07-11,Facebook,5240,4654,1558,928,810144
4235,2023-01-14,Facebook,2336,563,307,5,2925
4236,2023-05-24,Google Ads,1042,347,227,189,46494
4237,2023-07-15,LinkedIn,7501,5289,4060,453,322083
4238,2023-06-03,Email,5125,3700,2259,1555,1132040
4239,2023-10-16,Organic,2094,990,769,250,210250
4240,2023-05-30,Email,8367,2399,1648,609,399504
4241,2023-10-11,Facebook,2210,1225,655,387,368424
4242,2023-12-13,Facebook,2856,135,21,2,604
4243,2023-08-10,LinkedIn,4706,1772,1503,233,210865
4244,2023-12-06,Facebook,2301,2032,1237,391,98532
4245,2023-04-25,Organic,5974,4088,2603,1630,777510
4246,2023-03-15,Organic,2433,1427,433,371,209615
4247,2023-06-14,Facebook,7978,1761,1266,1042,781500
4248,2023-11-02,LinkedIn,6394,656,39,17,14144
4249,2023-08-12,Email,1760,1626,717,68,56576
4250,2023-06-19,Email,7686,1994,1647,1300,858000
4251,2023-05-15,Google Ads,5058,212,195,44,25432
4252,2023-08-31,Google Ads,1082,632,501,280,258440
4253,2023-09-08,Organic,1812,1105,775,140,133700
4254,2023-08-25,Google Ads,7124,2473,1638,745,540870
4255,2023-10-21,Organic,5348,4347,3932,2958,2535006
4256,2023-08-19,Organic,9920,856,255,14,10346
4257,2023-02-08,Organic,7781,843,332,166,133630
4258,2023-04-09,Organic,2002,574,534,17,2091
4259,2023-12-09,Email,2619,2081,587,550,335500
4260,2023-07-23,LinkedIn,9475,8689,3327,3303,1585440
4261,2023-06-12,Google Ads,8370,3819,2985,2181,1415469
4262,2023-11-10,Organic,2137,1778,296,267,257388
4263,2023-12-26,Email,9282,7502,585,456,83448
4264,2023-06-17,Facebook,1360,653,219,205,46945
4265,2023-04-18,Organic,5846,5791,5111,2463,719196
4266,2023-10-08,Organic,7578,2392,700,315,73080
4267,2023-09-29,Facebook,3332,2928,2536,2088,1517976
4268,2023-02-20,Organic,9484,8597,7544,6261,1640382
4269,2023-02-13,Google Ads,3819,2353,2103,1436,415004
4270,2023-01-03,Email,8354,8134,3441,2659,1451814
4271,2023-01-06,Facebook,2311,106,50,40,10040
4272,2023-02-14,LinkedIn,1006,741,686,361,205770
4273,2023-10-12,Email,8780,5385,2537,1446,451152
4274,2023-06-22,Google Ads,1375,1324,812,348,195576
4275,2023-08-07,Organic,8930,5228,4033,2119,769197
4276,2023-09-07,LinkedIn,8144,2901,537,92,39284
4277,2023-04-16,LinkedIn,2955,2411,1814,1256,1238416
4278,2023-09-13,Organic,3853,521,226,217,44268
4279,2023-08-12,Email,3114,1112,847,183,24522
4280,2023-06-13,Facebook,6666,3666,867,62,7130
4281,2023-04-17,Email,6424,3610,1996,947,239591
4282,2023-10-26,LinkedIn,6910,4240,1951,80,16320
4283,2023-11-09,Facebook,6966,315,302,20,16060
4284,2023-09-13,Google Ads,4447,4416,2508,1077,468495
4285,2023-09-13,Facebook,6906,266,122,37,5032
4286,2023-08-19,Facebook,1818,395,306,239,195980
4287,2023-12-07,LinkedIn,1129,371,217,67,25728
4288,2023-10-08,Facebook,2709,2661,2231,1391,1239381
4289,2023-04-20,Google Ads,8789,6627,2973,2176,411264
4290,2023-04-21,LinkedIn,4253,2065,2038,1306,701322
4291,2023-03-21,LinkedIn,6573,2294,1679,971,277706
4292,2023-12-20,Organic,3084,782,524,459,138618
4293,2023-09-01,Organic,6922,2672,120,89,56515
4294,2023-09-17,Google Ads,9825,3314,1912,806,253084
4295,2023-01-12,Email,1056,864,265,131,20829
4296,2023-07-14,Email,2474,2093,1101,786,326190
4297,2023-05-07,Google Ads,7740,562,115,17,5542
4298,2023-11-13,Google Ads,6474,2527,120,74,9176
4299,2023-01-26,Google Ads,9814,1170,1060,49,46354
4300,2023-09-12,LinkedIn,3713,3097,2948,2367,1510146
4301,2023-09-27,Facebook,3301,1186,201,18,8316
4302,2023-08-04,Email,1140,818,601,401,135538
4303,2023-10-22,Google Ads,1611,160,111,73,64605
4304,2023-01-03,Organic,1999,147,92,57,11001
4305,2023-04-28,Google Ads,9335,6704,5232,4508,3024868
4306,2023-04-26,Google Ads,8814,642,90,89,60342
4307,2023-09-30,Organic,7780,6173,3969,718,576554
4308,2023-12-16,LinkedIn,3732,3633,336,155,35650
4309,2023-06-15,Facebook,6937,5135,3317,2859,2250033
4310,2023-01-09,Google Ads,3164,1885,1677,1442,1054102
4311,2023-12-25,Organic,8891,185,46,9,4356
4312,2023-11-23,Google Ads,2745,398,241,15,1770
4313,2023-09-04,LinkedIn,5845,1655,890,284,159892
4314,2023-01-06,Organic,4403,3943,644,266,83790
4315,2023-02-13,Email,6770,5172,3913,2092,1809580
4316,2023-01-05,Facebook,3583,1547,879,18,12600
4317,2023-01-14,Facebook,1396,724,672,249,170814
4318,2023-05-16,Google Ads,3485,891,413,299,269997
4319,2023-02-17,LinkedIn,4676,2771,1774,619,97802
4320,2023-07-30,Google Ads,2077,1288,761,598,104650
4321,2023-08-02,LinkedIn,5066,4884,228,100,36100
4322,2023-09-09,LinkedIn,5963,5525,633,251,54969
4323,2023-09-22,Email,2837,2652,1875,1676,1122920
4324,2023-03-16,Facebook,4713,682,413,161,111090
4325,2023-07-28,Facebook,2681,1970,1599,152,149416
4326,2023-02-28,Organic,8026,7511,6190,4776,1962936
4327,2023-11-07,Facebook,6697,3585,1608,397,108381
4328,2023-12-30,Organic,4515,2931,2673,1227,380370
4329,2023-10-29,LinkedIn,2042,1995,1877,856,147232
4330,2023-05-08,LinkedIn,2086,332,219,51,47583
4331,2023-10-18,Facebook,4125,3536,555,204,166260
4332,2023-12-23,Organic,8548,842,116,20,6740
4333,2023-08-11,LinkedIn,7010,5062,2323,596,311112
4334,2023-04-14,Facebook,3290,329,203,103,35123
4335,2023-05-24,LinkedIn,6046,936,376,20,7860
4336,2023-09-05,Email,7044,3629,2240,595,249900
4337,2023-08-26,Organic,8437,4203,1869,1441,335753
4338,2023-02-12,Email,5455,2777,798,290,236060
4339,2023-10-27,Email,5062,4944,3977,3187,366505
4340,2023-04-21,Facebook,6785,2845,2054,1477,360388
4341,2023-02-18,Facebook,8884,7335,3278,51,19227
4342,2023-07-22,Organic,7483,3944,2484,197,162525
4343,2023-08-08,Google Ads,7612,3666,2421,164,142188
4344,2023-05-17,Google Ads,2091,2079,1752,1267,845089
4345,2023-01-26,Google Ads,1031,175,22,14,4186
4346,2023-02-15,LinkedIn,6048,371,331,206,177160
4347,2023-08-25,Facebook,3044,2371,2093,1046,1030310
4348,2023-06-22,Google Ads,4947,3063,443,150,79200
4349,2023-05-23,Facebook,8176,2221,1043,770,637560
4350,2023-03-26,Email,9918,4560,1170,547,399857
4351,2023-02-08,Google Ads,1906,320,260,230,196650
4352,2023-03-04,Google Ads,1130,447,206,75,69525
4353,2023-04-22,Organic,6340,1973,1479,490,204820
4354,2023-10-20,Google Ads,4147,1638,692,62,33170
4355,2023-04-23,Email,1112,752,739,357,227766
4356,2023-08-04,Email,9126,7731,4285,3730,3338350
4357,2023-10-31,Email,2473,1394,499,149,29949
4358,2023-05-02,Google Ads,5063,2810,1611,1529,1053481
4359,2023-12-28,LinkedIn,4788,1306,90,29,12557
4360,2023-07-09,Email,5775,1290,759,600,339000
4361,2023-09-02,Email,3635,3164,691,7,1365
4362,2023-01-05,Organic,2273,1531,1313,199,169747
4363,2023-05-18,Facebook,6405,4019,2429,1219,265742
4364,2023-02-13,Organic,7375,948,217,8,1296
4365,2023-06-17,LinkedIn,3058,722,538,387,164475
4366,2023-05-31,Facebook,6666,5852,301,56,34384
4367,2023-10-15,Email,4957,589,78,46,26036
4368,2023-04-13,LinkedIn,4577,1597,922,192,55680
4369,2023-05-22,Facebook,6202,2997,604,445,59185
4370,2023-08-16,Email,3120,1863,1000,888,245088
4371,2023-07-23,Organic,4342,2772,1787,1137,687885
4372,2023-06-28,LinkedIn,6117,4483,4055,1200,910800
4373,2023-06-18,LinkedIn,4399,582,149,89,39872
4374,2023-01-29,Organic,2798,1837,1656,719,190535
4375,2023-06-14,Organic,9987,3274,2409,1408,704000
4376,2023-04-24,Organic,8989,2902,2038,642,462882
4377,2023-03-16,Facebook,7043,3681,1513,397,257256
4378,2023-09-04,Google Ads,9876,5050,960,595,396865
4379,2023-08-24,Organic,9757,2874,2006,142,96986
4380,2023-12-18,Google Ads,2231,285,72,65,24960
4381,2023-10-03,Facebook,1460,319,268,1,846
4382,2023-03-25,Email,6033,2222,130,64,40960
4383,2023-11-20,Facebook,1258,732,247,80,71440
4384,2023-03-07,Organic,7146,612,216,104,76648
4385,2023-08-05,Email,4670,417,290,170,38250
4386,2023-12-04,Organic,9371,1373,394,99,25839
4387,2023-08-04,Facebook,4836,716,186,22,6996
4388,2023-04-12,Facebook,4892,4676,3382,3029,1569022
4389,2023-01-19,Google Ads,7208,3312,2675,1436,735232
4390,2023-01-26,Google Ads,4131,1818,264,220,137500
4391,2023-06-27,Organic,3246,2452,1854,872,92432
4392,2023-03-07,Email,7803,3535,933,796,419492
4393,2023-09-16,Email,4786,4522,4029,3410,429660
4394,2023-05-05,LinkedIn,6896,4783,1812,1384,153624
4395,2023-07-24,Google Ads,2044,463,397,365,207320
4396,2023-06-22,Facebook,1921,1794,1516,424,236592
4397,2023-01-13,Google Ads,1968,128,73,11,3828
4398,2023-09-24,Organic,5761,2162,951,803,721897
4399,2023-11-20,Organic,4484,3251,2679,1437,1106490
4400,2023-04-03,Facebook,5485,2000,856,359,323459
4401,2023-03-16,Organic,9227,6761,4707,3413,3030744
4402,2023-10-29,LinkedIn,6929,3337,175,152,59888
4403,2023-11-09,LinkedIn,7337,2144,1074,445,225170
4404,2023-12-20,Email,9945,4941,2608,2330,1577410
4405,2023-05-28,Facebook,8499,6831,3,2,348
4406,2023-04-21,LinkedIn,5690,652,532,512,336384
4407,2023-03-05,Organic,4567,1820,1805,1000,857000
4408,2023-02-21,LinkedIn,2341,1323,760,37,31117
4409,2023-02-15,Google Ads,8196,7476,68,42,18102
4410,2023-01-01,Facebook,6549,2278,2,2,780
4411,2023-05-22,Google Ads,7356,6188,370,171,157833
4412,2023-10-20,Facebook,1630,1433,821,702,398034
4413,2023-07-18,Email,4757,3377,1120,9,7488
4414,2023-09-28,Email,6618,3502,109,65,47970
4415,2023-12-12,Email,9795,2846,63,39,23127
4416,2023-05-07,Email,9034,6013,4833,1515,219675
4417,2023-01-12,LinkedIn,3661,1905,1234,940,696540
4418,2023-05-31,Google Ads,6194,5198,3600,86,81958
4419,2023-04-28,LinkedIn,7289,1616,796,12,2100
4420,2023-04-24,Organic,2363,130,100,29,20213
4421,2023-04-01,Email,6629,4197,2558,1738,941996
4422,2023-06-29,Google Ads,9165,2577,2359,2100,1251600
4423,2023-01-05,LinkedIn,1178,1127,922,21,15162
4424,2023-10-03,Facebook,3708,928,298,63,24192
4425,2023-11-20,Organic,2065,519,22,1,835
4426,2023-12-17,Organic,1445,1028,162,82,44116
4427,2023-05-25,Email,2677,2248,1964,1118,642850
4428,2023-08-21,LinkedIn,2819,1055,948,375,140250
4429,2023-12-01,Facebook,6190,5291,1490,968,223608
4430,2023-01-26,LinkedIn,2673,1174,1163,413,197001
4431,2023-01-30,LinkedIn,6529,977,756,128,99328
4432,2023-11-06,Google Ads,5523,3517,404,123,64083
4433,2023-08-29,Google Ads,9712,1545,415,314,169560
4434,2023-05-05,Facebook,7063,1399,229,189,54054
4435,2023-12-21,LinkedIn,5383,3147,724,553,508207
4436,2023-06-15,Organic,1662,1273,948,775,96100
4437,2023-11-23,Organic,2377,457,271,271,99186
4438,2023-04-17,Google Ads,6542,3790,3120,2809,1971918
4439,2023-01-27,Organic,2119,1945,341,30,13650
4440,2023-05-19,Email,4584,1789,1155,161,138621
4441,2023-12-26,Organic,3249,2513,2022,351,244998
4442,2023-08-15,Facebook,8122,1424,1058,111,63936
4443,2023-08-21,Google Ads,1471,506,29,25,8275
4444,2023-01-17,Facebook,9274,7566,3605,2183,1849001
4445,2023-09-16,Organic,4197,139,1,1,686
4446,2023-12-30,Facebook,3748,1056,1014,441,167139
4447,2023-08-04,Facebook,8839,4789,3321,1448,1213424
4448,2023-11-13,Email,6802,5065,1315,1098,311832
4449,2023-08-19,Email,9463,1453,319,69,27048
4450,2023-09-07,Organic,6601,5343,4081,2875,1187375
4451,2023-02-20,Google Ads,3790,1591,923,719,388979
4452,2023-05-10,Google Ads,7648,3898,3734,3469,3135976
4453,2023-07-29,Email,9556,2919,1647,257,95090
4454,2023-08-25,Organic,2496,308,189,95,15010
4455,2023-10-30,Organic,3963,3282,1805,740,723720
4456,2023-02-10,Organic,1790,734,255,61,46177
4457,2023-07-24,Facebook,6538,6066,1413,316,132088
4458,2023-12-31,Facebook,7589,6403,4194,543,129234
4459,2023-03-31,Google Ads,3213,1654,1194,526,328750
4460,2023-10-20,Facebook,1926,1676,285,165,132825
4461,2023-01-15,Email,6740,1700,1057,593,101996
4462,2023-05-09,Facebook,5171,2897,3,2,966
4463,2023-11-06,Facebook,7050,1599,437,159,43089
4464,2023-12-22,Google Ads,5253,721,258,132,118800
4465,2023-12-14,Organic,7053,1051,285,145,67860
4466,2023-11-18,Organic,1129,822,333,286,91806
4467,2023-09-09,Organic,6203,2753,2153,66,26862
4468,2023-08-30,Email,6588,1732,190,120,97440
4469,2023-09-23,Email,5769,2076,1814,1054,521730
4470,2023-10-11,Organic,5909,1423,1343,1140,1088700
4471,2023-08-19,Google Ads,8109,6703,1613,432,323568
4472,2023-10-03,Facebook,9164,2633,1832,128,46208
4473,2023-01-30,Email,7847,5381,1610,1381,644927
4474,2023-02-19,Google Ads,6426,453,248,204,89964
4475,2023-05-15,Email,9201,2913,2070,1522,831012
4476,2023-07-28,Facebook,8512,6137,747,66,19800
4477,2023-03-03,Organic,6486,3795,2887,804,201804
4478,2023-10-14,LinkedIn,9073,5868,541,31,18228
4479,2023-07-07,LinkedIn,9815,6833,2430,1506,1359918
4480,2023-08-16,Organic,8430,4254,3661,1542,522738
4481,2023-06-01,LinkedIn,9472,7734,4607,2565,2190510
4482,2023-03-06,LinkedIn,1606,391,46,39,4056
4483,2023-07-06,Google Ads,9787,8787,5203,234,171054
4484,2023-01-30,LinkedIn,5176,3290,163,85,20145
4485,2023-08-06,Facebook,8947,1716,619,470,175780
4486,2023-01-10,Facebook,2364,1828,58,55,35200
4487,2023-10-29,LinkedIn,5650,3373,1464,1179,435051
4488,2023-02-07,LinkedIn,7572,3812,537,507,271752
4489,2023-05-10,Google Ads,2118,119,40,25,14650
4490,2023-08-07,LinkedIn,8266,5001,2671,1699,1403374
4491,2023-12-18,Email,7064,6090,618,559,551733
4492,2023-05-26,Organic,4790,1331,625,374,213554
4493,2023-04-02,Organic,3024,1448,649,66,49566
4494,2023-09-26,Facebook,2869,1362,983,883,249006
4495,2023-03-10,Facebook,5486,4450,1840,28,19376
4496,2023-07-30,Facebook,8603,1460,1013,33,20130
4497,2023-12-06,Google Ads,9551,9214,5369,509,262135
4498,2023-02-05,Organic,3701,3599,1351,1181,1065262
4499,2023-10-27,LinkedIn,8949,6340,2627,2222,551056
4500,2023-01-16,Google Ads,6437,4009,2442,1665,203130
4501,2023-07-07,LinkedIn,9194,5283,269,162,60264
4502,2023-12-21,LinkedIn,2174,814,46,17,14382
4503,2023-10-27,Organic,8623,5053,3135,2219,2092517
4504,2023-09-16,LinkedIn,8112,7091,2281,854,821548
4505,2023-03-05,LinkedIn,6804,1265,494,422,93684
4506,2023-01-18,Email,1316,376,201,21,16506
4507,2023-06-26,Facebook,1585,457,162,133,86716
4508,2023-04-03,Google Ads,9936,8130,4978,162,98658
4509,2023-02-22,Organic,2743,2338,307,34,16592
4510,2023-10-27,Organic,1475,831,109,91,27391
4511,2023-04-03,Google Ads,4563,4256,3080,311,199040
4512,2023-06-21,Email,1478,304,219,124,106144
4513,2023-01-20,Email,7813,1477,556,255,199665
4514,2023-10-10,Facebook,7779,5130,27,10,7190
4515,2023-02-09,Email,4631,136,2,1,732
4516,2023-12-15,Facebook,8129,2838,567,296,248936
4517,2023-03-20,LinkedIn,9507,3696,357,116,84332
4518,2023-05-11,Email,4953,2564,1242,1119,362556
4519,2023-10-15,LinkedIn,4914,361,353,101,42622
4520,2023-08-03,LinkedIn,4434,3172,538,516,172860
4521,2023-10-26,Google Ads,6804,6052,4923,3769,2012646
4522,2023-02-04,Email,3888,3811,1131,874,426512
4523,2023-04-10,Email,2035,728,594,284,267528
4524,2023-08-25,Email,3036,571,80,24,15168
4525,2023-02-20,Facebook,6316,4603,3096,1578,1423356
4526,2023-03-31,Google Ads,5789,3980,2791,728,286104
4527,2023-05-05,Facebook,9130,4181,791,442,273598
4528,2023-01-30,Google Ads,1021,113,102,76,12768
4529,2023-02-19,Organic,9242,4262,3231,2388,940872
4530,2023-12-19,Facebook,9499,5959,3529,3265,2089600
4531,2023-07-23,LinkedIn,6068,550,547,27,25353
4532,2023-06-12,Google Ads,6856,1013,899,510,442680
4533,2023-07-14,Google Ads,5896,204,156,127,68326
4534,2023-04-08,Google Ads,3131,777,484,370,170570
4535,2023-01-14,LinkedIn,4171,1336,9,8,2272
4536,2023-02-19,Facebook,5992,5783,1520,609,390978
4537,2023-09-04,Google Ads,9882,3102,1628,1602,1044504
4538,2023-07-28,Facebook,6772,2272,1846,1168,858480
4539,2023-10-13,Google Ads,3045,1954,285,190,161880
4540,2023-02-02,Facebook,2540,2449,292,243,139968
4541,2023-09-23,Organic,4484,1348,1143,573,448086
4542,2023-11-22,Google Ads,6503,5960,1888,926,404662
4543,2023-03-19,Google Ads,2987,816,493,487,457293
4544,2023-10-01,Email,9011,203,84,21,10626
4545,2023-11-04,Facebook,6343,1735,1552,1113,662235
4546,2023-05-10,Google Ads,6638,6506,2555,1013,250211
4547,2023-08-27,LinkedIn,8624,2199,827,532,74480
4548,2023-03-10,LinkedIn,4701,839,249,27,7236
4549,2023-12-02,Google Ads,9032,7893,4696,4620,2614920
4550,2023-05-03,Facebook,2710,1702,1274,568,231176
4551,2023-11-27,Organic,9121,296,295,119,17136
4552,2023-11-29,Organic,9389,6575,5621,5174,4242680
4553,2023-09-24,Facebook,2501,393,141,2,988
4554,2023-03-11,Organic,4810,1200,243,142,41038
4555,2023-09-05,LinkedIn,7088,3919,276,67,14137
4556,2023-06-03,Organic,5297,3298,1994,1072,211184
4557,2023-11-18,Organic,2852,2815,2160,293,190157
4558,2023-12-22,LinkedIn,4648,692,386,108,56808
4559,2023-02-10,Google Ads,8502,5433,495,250,66000
4560,2023-06-04,LinkedIn,7662,2196,1319,365,239440
4561,2023-09-10,LinkedIn,1230,551,409,161,61502
4562,2023-08-04,Facebook,1818,111,67,45,29340
4563,2023-08-21,Google Ads,8365,1297,1234,1109,227345
4564,2023-09-08,LinkedIn,2387,1216,988,931,478534
4565,2023-05-15,Facebook,4516,4106,4020,3940,2198520
4566,2023-05-02,Google Ads,6265,794,727,446,268046
4567,2023-02-12,Organic,7421,4158,3356,946,189200
4568,2023-02-01,Google Ads,7948,6760,1001,150,90300
4569,2023-01-19,Google Ads,6456,4398,2795,1478,227612
4570,2023-04-27,Facebook,3837,1526,131,22,6094
4571,2023-05-08,Email,6151,2985,946,862,803384
4572,2023-08-23,Facebook,7542,5831,3611,2912,1933568
4573,2023-08-20,Facebook,6088,772,469,234,184392
4574,2023-03-06,Google Ads,9507,3332,447,406,384076
4575,2023-04-17,Email,6016,4286,1732,688,249056
4576,2023-02-16,Organic,7233,6929,6380,2949,2005320
4577,2023-10-16,Organic,8830,1036,323,153,132039
